1.156838892934503974e+03 3.856991522306276465e+01 1.188889913444518385e+02 4.747576143970288598e+00 7.271673277939092905e+00 9.641757334687424574e+00 4.205951793439951736e+00 2.859385694823060486e+00 1.124132346002196137e+00 2.075260311499404597e+00 -3.730124500249869524e-01 4.267835104749388986e-01 3.636724333543528420e-01 -3.346333787299732854e-01 -7.511391243699976072e-02 2.157309723344428942e+00 1.095701692455784970e-01 5.271510489093157448e-01 1.132015857619097093e-01 9.484605800044389190e-02 2.249057913826445904e-02 -7.114860379629311254e-03 1.037063655478635826e-02 2.524072008920967298e-03 -1.088652698569380359e-03 1.204647144796531855e+01 1.349704261887379797e+00 1.194907770701697958e+00 -7.083479284810892396e-02 3.372344165354594359e-01 1.292319884063899971e-01 -6.220039256999903253e-03 2.201715200340908715e-02 8.083761192747656449e-03 1.728199981347312364e-03
3.856991522306276465e+01 4.079530562347451337e+02 -6.375545637763994300e+00 8.845382853976202497e+00 4.762758376807037841e+00 6.380442777488783079e+00 4.170699512934176734e-01 2.576173949482063907e+00 -9.922677521310655502e-01 -4.634787192584981508e-01 1.785542510693451934e-01 3.426030444674460496e-01 -7.375448662087795426e-02 7.667625708170569543e-02 1.900443497981521845e-01 1.589366571810133744e+00 2.768958005608436190e-01 1.443042283758121380e-01 -1.349903008997966128e-02 -7.995065429781142083e-03 3.764346709055060858e-02 7.807908665656077690e-03 -9.019074576813737587e-03 -3.015288633220684178e-06 2.417869395221640579e-03 3.252514338095558344e+00 5.362961180495455782e-01 1.191296284712683562e+00 1.284232824183675903e-01 3.070902202693120975e-01 8.281257640311778800e-02 1.160721316530088920e-02 -5.446177114609865831e-03 -2.230300117852493987e-03 5.849684059906010668e-03
1.188889913444518385e+02 -6.375545637763994300e+00 1.229390177183090032e+02 1.478327948130526259e+01 1.123480622934887840e+01 3.201742418998689388e+00 2.790667280958831764e+00 2.125863004409985546e+00 -3.007388312771015412e-02 -3.142350456612306719e-01 3.277777035781921366e-01 2.443274578675866116e-01 8.776025855652332119e-02 -1.993978261869537583e-02 -8.076136542177503319e-02 3.049634128532413002e-01 5.906444101385988077e-01 2.207727118403677025e-01 -1.135574594113254905e-02 2.624327394002693402e-03 3.859061906184651364e-02 7.725536267662600279e-03 1.455714830168621009e-03 -1.256592775297701858e-04 -4.013194452199240494e-04 3.375294422113322312e+00 5.847110599578202450e-01 1.532862109735389777e-01 2.724105202901800360e-01 8.342768926813037833e-02 5.929476911144752893e-02 2.069736606731638340e-02 4.053046793109318056e-03 9.528854032204677957e-03 2.244921591327546807e-03
4.747576143970288598e+00 8.845382853976202497e+00 1.478327948130526259e+01 4.230751337616425189e+01 3.860254910457146416e+00 7.184603853949600438e-01 2.020708299971934352e+00 -4.390937179210270824e-01 -9.609099628003729965e-01 -1.744083367003645135e-01 4.666476532591690846e-02 -5.755869326611286196e-02 1.640442856849602948e-01 -4.428571707356420556e-02 -2.736163011968352141e-02 5.287508234546892671e-01 3.359428625670967117e-01 1.491774928089447116e-01 -2.673624258123120240e-02 1.656632782979501964e-02 3.791909139559819421e-03 -2.165306648109202679e-03 -3.325562703465581203e-05 -1.562896422761668588e-03 -4.561561808116861949e-04 -2.725751543000732857e-01 9.967261709750748766e-01 2.890345959052101898e-01 1.777745518900830379e-01 5.659505367346532451e-02 4.398671675634788919e-02 2.580232437713805491e-02 -5.584726361271462325e-03 3.143494967757448980e-03 1.101254870292803396e-03
7.271673277939092905e+00 4.762758376807037841e+00 1.123480622934887840e+01 3.860254910457146416e+00 2.024719717871627367e+01 7.588702195007391849e-01 1.157577623910677200e+00 1.738713800969031165e-01 -1.952359545632455784e-01 -1.883950521399004319e-01 6.480887675411117765e-02 4.909691127049452264e-02 -7.588856207073571992e-04 1.886251066480508498e-02 -6.665797729739322136e-03 5.984825778327699242e-01 8.072945277415730092e-02 5.611974500371442326e-02 5.090224010121980475e-03 -7.633594527234958439e-03 -1.765091565841879961e-03 4.157739066181537387e-03 -2.019991381452946547e-03 2.625057612307344344e-04 4.663839245825522942e-04 7.517365419992021458e-01 1.905594272809719080e-03 3.392998327003624581e-01 1.508459368930160638e-01 2.508536061850356880e-02 2.096280979991464732e-02 1.138269148330478715e-02 -7.588516267336043071e-04 1.544288766089863853e-03 -3.926285124247792671e-04
9.641757334687424574e+00 6.380442777488783079e+00 3.201742418998689388e+00 7.184603853949600438e-01 7.588702195007391849e-01 6.119864781470605308e+00 1.688705079071316228e-01 1.045809141282821736e-01 2.174206681129100538e-01 -3.001266062942316015e-01 5.909699365099402302e-02 -4.129585175685625970e-02 -2.680232327078033161e-02 -1.806919925738195015e-02 -9.716812520081996585e-03 9.675744044066374172e-02 1.470937446785560709e-01 1.243169863774412805e-02 1.256478876598774060e-02 5.085424803816680599e-03 4.984135320569437963e-03 -4.722272392277396826e-06 -5.253227605093498814e-04 -2.666958184947281103e-04 -1.816714914860318613e-04 -1.231513039764554063e-01 1.826948491945974418e-01 1.316369460905113808e-01 6.104959072607927389e-02 3.207852165596598165e-02 6.635996506709110343e-03 1.180037748206259147e-05 3.919819760082259887e-03 -1.476983070342962836e-05 -2.726519217270047957e-05
4.205951793439951736e+00 4.170699512934176734e-01 2.790667280958831764e+00 2.020708299971934352e+00 1.157577623910677200e+00 1.688705079071316228e-01 2.435655600837906665e+00 2.183513319682210685e-02 -2.176305314310823108e-02 -2.455857582950820781e-02 9.943419242788395398e-05 9.866914063396467829e-03 1.821556525493082598e-02 3.699601318105694842e-03 -5.469576682377129581e-06 2.622996458846257525e-02 6.761978273517083027e-02 4.491046299689586269e-02 5.349660567491504315e-03 9.087788975172036293e-03 1.514263460265088262e-03 1.265497384815238678e-04 1.751775697109076476e-04 -7.211297627051281264e-05 1.103463341633350816e-04 8.457674694220053413e-02 -1.066847902859252434e-01 4.591247550417592443e-02 3.876082391427938117e-02 1.406175579259094990e-02 2.062319648748218298e-03 1.630370119952302937e-04 5.614684557683031693e-04 -1.080211131210249455e-04 1.468473815699293517e-04
2.859385694823060486e+00 2.576173949482063907e+00 2.125863004409985546e+00 -4.390937179210270824e-01 1.738713800969031165e-01 1.045809141282821736e-01 2.183513319682210685e-02 9.773594001400182085e-01 -1.954275741776605527e-02 -1.850917857134807762e-02 -6.486215836683645146e-03 3.508513422177369015e-03 -7.275533741937812229e-03 1.226526648829388486e-02 -1.219341354014752930e-03 -9.284403497397713395e-03 1.489157055215900929e-03 -1.106607257079119614e-03 9.156729064301328755e-03 -2.232789750615642177e-04 1.815792135197826342e-03 -2.890042107899044518e-04 1.188189119585897802e-04 1.044780922019574116e-04 -1.445399765458707110e-05 2.215329551212650086e-02 -1.904277836207017571e-02 -1.986449626599578674e-02 1.535206343484878978e-02 8.660977598440209105e-03 9.085144538837979736e-04 1.895712287882587912e-03 9.844474674699001668e-05 9.377519556696397923e-05 3.502354546225667077e-04
1.124132346002196137e+00 -9.922677521310655502e-01 -3.007388312771015412e-02 -9.609099628003729965e-01 -1.952359545632455784e-01 2.174206681129100538e-01 -2.176305314310823108e-02 -1.954275741776605527e-02 4.858805595017914869e-01 3.283569833584033815e-02 1.106657958917958750e-03 1.589961151023596558e-02 -8.553343721675340725e-03 -1.246119766777472292e-02 -2.381541914941664572e-03 -2.526355995441071159e-02 -2.310132012275785060e-02 -2.830165112346836633e-03 5.611403167180334731e-03 2.459341227853808608e-03 7.163981279032165901e-04 7.249986292468398822e-04 1.958496791718399715e-04 -4.442237688915026239e-05 -4.299800593808435174e-05 -1.807089802504930828e-02 -1.703758931393361750e-02 -1.542103965286195123e-02 -8.489367411673925251e-03 4.609773030313801118e-03 1.952399245547232999e-04 -1.762888997691083718e-04 1.731518337299135270e-03 1.462465479642358036e-04 8.105114770627197106e-05
2.075260311499404597e+00 -4.634787192584981508e-01 -3.142350456612306719e-01 -1.744083367003645135e-01 -1.883950521399004319e-01 -3.001266062942316015e-01 -2.455857582950820781e-02 -1.850917857134807762e-02 3.283569833584033815e-02 2.448117152226681748e-01 -8.395901671914096295e-03 2.160252738200463263e-02 3.383984873557725759e-03 -3.383361751151095411e-03 1.805369857270232694e-03 3.537490101031869841e-03 -6.299103870779514808e-03 -1.708557379738729481e-03 -2.869364223228919840e-03 2.663417812961695746e-03 4.333903781324466016e-04 6.051498681010708753e-04 2.644372983545455126e-04 6.631581861581114232e-05 2.846420021645424268e-05 5.787709911966150422e-02 -3.259424667880087001e-02 1.179696021075159716e-02 -9.544745009492353396e-03 -5.699867003973509844e-03 1.230115914441360031e-03 4.658206421747420754e-04 3.480882112405708035e-04 3.851424221171970380e-04 1.090705543606860562e-04
